Trade;UpdateTime;UpdatedDay;UpdatedTime;TradeTime;TradedDay;TradedTime;Desk;CapturedBy;TradeStatus;TraderId;Instrument;Reason;Nominal;FloatRef;LastResetDate;LastResetRate;Theta;Loss;Unexplained;EventTypeCategoryLevel1;BusinessLineLevel1;LossIndicator;exposure
5665824;2013/10/22 05:01;22;0.20909101;2007/09/12 13:20;12;0.55548753;15;1;1;3;3;16;0;0;0;0;0;0;0;4;2;0;2231.653461
22293656;2013/12/02 03:30;2;0.145714289;2012/08/17 06:26;17;0.231978413;2;4;2;5;18;16;0;0;0;0;0;0;0;4;3;0;471.8778588
16676887;2013/04/05 11:04;5;0.455218759;2011/01/20 14:26;20;0.565186662;6;3;2;3;23;4;0;0;0;0;0;260470.1901;0;4;2;1;805.8599653
18034074;2013/09/11 03:12;11;0.133185782;2011/06/08 02:02;8;0.084507117;15;4;1;5;9;16;0;0;0;0;0;256154.2775;0;4;6;1;826.0485417
4072006;2013/02/20 03:18;20;0.112718981;2007/05/04 15:01;4;0.624489888;15;4;1;5;16;16;0;0;0;0;0;0;0;4;6;0;2118.51184
15075150;2013/04/24 02:17;24;0.095428587;2010/06/15 10:06;15;0.412577689;5;3;2;7;17;16;0;0;0;0;0;0;0;3;2;0;1043.674514
18415303;2013/06/06 18:24;6;0.733384481;2011/05/25 07:05;25;0.295287209;9;3;1;6;16;8;0;0;0;0;0;0;0;4;2;0;743.4714236
23954864;2013/01/07 19:16;7;0.780399695;2013/01/07 11:23;7;0.442699368;7;1;2;2;17;16;0;0;0;0;0;0;0;4;2;0;0.328287037
13511490;2013/06/05 12:05;5;0.503485843;2010/02/20 07:20;20;0.277795761;3;3;2;7;20;9;0;0;0;0;0;245900.4349;0;1;2;1;1201.197905
19754971;2013/11/13 10:11;13;0.42402313;2011/10/26 18:30;26;0.729284843;17;4;1;5;23;16;0;0;0;0;0;0;0;4;4;0;748.6536343
4033206;2013/05/20 14:29;20;0.563128156;2007/03/28 10:04;28;0.41960577;12;3;2;5;5;16;0;0;0;0;0;254108.7666;0;4;2;1;2245.183935
13585814;2013/07/15 19:16;15;0.780630989;2010/03/01 13:08;29;0.54710054;17;5;2;7;18;16;0;0;0;0;0;0;0;4;3;0;1232.255509
25450508;2013/08/21 17:07;21;0.71349048;2013/06/30 01:12;30;0.033361397;16;4;2;4;23;16;0;0;0;0;0;239909.1798;0;3;2;1;52.66347222
18598495;2013/07/18 05:01;18;0.209220276;2011/07/27 13:30;27;0.521015681;7;4;1;5;23;16;0;0;0;0;0;0;0;4;2;0;721.6465394
5240200;2013/03/20 12:15;20;0.48974346;2007/07/10 17:23;10;0.692449654;11;5;1;2;16;16;0;0;0;0;0;259005.1773;0;4;2;1;2079.786181
12001426;2013/11/01 07:15;1;0.281573147;2009/08/05 09:22;5;0.359790104;5;5;1;2;14;12;0;0;0;0;0;246651.4152;0;4;5;1;1548.91206
26767384;2013/09/18 09:09;18;0.368907177;2013/09/18 09:09;18;0.368907177;10;4;2;5;20;3;0;0;0;0;0;0;0;4;1;0;0
25148718;2013/10/24 15:11;24;0.617402788;2013/06/08 04:17;8;0.178783459;11;3;1;3;16;16;0;0;0;0;0;0;0;4;2;0;138.4539005
23288827;2013/02/12 09:28;12;0.3945355;2012/11/26 18:04;26;0.747417271;2;1;1;1;17;16;0;0;0;0;0;0;0;4;2;0;77.6415625
23607335;2013/10/08 01:28;8;0.061165764;2013/01/20 06:17;20;0.238382303;9;5;2;5;17;16;0;0;0;0;0;0;0;3;2;0;260.7991782
5240200;2013/06/20 12:15;20;0.48974346;2007/07/10 17:23;10;0.692449654;11;5;1;2;16;16;0;0;0;0;0;259005.1773;0;4;2;1;2171.786181
4073512;2013/10/31 06:20;31;0.235957629;2007/04/21 12:19;21;0.486758549;15;4;2;7;20;3;0;0;0;0;0;0;0;4;2;0;2384.750799
12766106;2013/09/09 04:24;9;0.149702665;2009/11/19 05:01;19;0.208764511;7;4;2;3;18;3;0;0;0;0;0;0;0;4;2;0;1389.97434
4191461;2013/10/22 17:27;22;0.689747285;2007/05/29 06:01;29;0.250791309;15;2;1;1;9;12;0;0;0;0;0;0;0;2;2;0;2338.476458
26054867;2013/08/05 08:15;5;0.323209204;2013/07/21 04:20;21;0.152725271;12;3;2;5;17;9;0;0;0;0;0;0;0;1;3;0;15.16342593
4781233;2013/07/29 12:28;29;0.519196951;2007/07/13 15:13;13;0.615864345;13;3;1;7;16;8;0;0;0;0;0;0;0;4;2;0;2207.885556
11177764;2013/10/23 16:24;23;0.649985418;2009/04/23 16:18;23;0.654013571;4;4;1;3;16;16;0;0;0;0;0;272248.0289;0;4;2;1;1644.004028
23708500;2013/01/10 08:08;10;0.339125214;2013/01/04 04:26;4;0.148603208;5;4;1;3;23;8;0;0;0;0;0;0;0;4;2;0;6.154386574
25897957;2013/07/12 17:17;12;0.696531828;2013/07/12 10:20;12;0.430701825;5;3;2;7;20;16;0;0;0;0;0;0;0;4;1;0;0.28943287
7897616;2013/10/09 11:21;9;0.472602391;2008/04/25 00:10;25;0.006768444;16;4;1;2;14;2;0;0;0;0;0;221498.1363;0;4;2;1;1993.466111
19436554;2013/09/30 10:14;30;0.406879308;2011/11/12 06:27;12;0.231366188;6;1;2;2;20;3;0;0;0;0;0;0;0;4;2;0;688.1575926
21171196;2013/07/12 17:25;12;0.691219499;2012/03/23 15:02;23;0.623889357;3;3;1;3;22;18;0;0;0;0;0;0;0;4;2;0;476.0992708
14404229;2013/11/11 14:30;11;0.562825249;2010/05/01 05:07;31;0.213104378;15;4;2;5;23;4;0;0;0;0;0;221589.1136;0;4;2;1;1290.391204
20116308;2013/07/02 09:04;2;0.372009793;2012/01/14 01:08;14;0.047018028;3;4;1;3;23;3;0;0;0;0;0;213713.344;0;4;2;1;535.3305556
17258145;2013/04/17 02:28;17;0.103027997;2011/03/11 01:24;11;0.058432723;5;2;2;5;14;4;0;0;0;0;0;0;0;4;5;0;768.0445949
17814631;2013/01/28 14:08;28;0.577861977;2011/04/24 07:18;24;0.279123617;5;5;2;2;22;16;0;0;0;0;0;0;0;1;1;0;645.2847569
16494385;2013/02/08 06:21;8;0.235095729;2011/01/02 01:16;2;0.052562237;3;3;1;1;9;16;0;0;0;0;0;0;0;4;2;0;768.2119097
20265150;2013/05/10 03:20;10;0.138865143;2012/01/03 18:20;3;0.763823435;12;3;1;6;23;16;0;0;0;0;0;0;0;4;3;0;492.3749537
2143702;2013/07/25 04:20;25;0.180652236;2006/09/25 00:23;25;0.016132395;17;5;2;3;18;4;0;0;0;0;0;0;0;4;2;0;2495.164514
21236626;2013/09/13 16:19;13;0.653292023;2012/03/26 19:08;26;0.786325967;11;4;2;3;2;3;0;0;0;0;0;0;0;4;2;0;535.8826042
18521255;2013/06/18 17:15;18;0.718935006;2011/07/06 18:22;6;0.735054168;14;5;1;2;16;16;0;0;0;0;0;0;0;4;4;0;712.9533218
4234654;2013/11/25 06:27;25;0.268804981;2007/03/30 10:07;30;0.411980757;14;4;1;5;7;4;0;0;0;0;0;0;0;4;4;0;2431.847106
16971002;2013/05/02 06:00;2;0.249736789;2011/01/06 14:02;6;0.584909857;6;4;2;2;16;4;0;0;0;0;0;0;0;4;2;0;846.6653588
20058581;2013/07/08 14:25;8;0.600626155;2012/01/02 06:17;2;0.261988679;12;2;2;5;14;3;0;0;0;0;0;0;0;4;5;0;553.3387731
1634178;2013/05/16 08:07;16;0.328575894;2006/05/19 16:01;19;0.667410891;2;5;1;5;19;12;0;0;0;0;0;0;0;2;2;0;2553.670891
17664773;2013/09/09 19:23;9;0.775636721;2011/04/23 03:28;23;0.105491237;16;1;2;5;20;9;0;0;0;0;0;0;0;1;2;0;870.6631829
12403658;2013/04/19 15:27;19;0.605973046;2009/10/01 15:05;31;0.621299185;2;4;1;6;14;12;0;0;0;0;0;0;0;1;2;0;1296.015324
12549042;2013/07/12 18:16;12;0.738637518;2009/12/06 01:00;6;0.041454381;13;5;2;7;20;3;0;0;0;0;0;0;0;3;2;0;1314.719491
5527683;2013/10/17 13:26;17;0.559575953;2007/08/03 15:26;3;0.606644175;12;4;1;3;22;3;0;0;0;0;0;259705.0243;0;4;5;1;2266.916516
4951297;2013/02/01 05:23;1;0.224148304;2007/07/22 01:20;22;0.055399691;11;5;1;3;18;4;0;0;0;0;0;0;0;4;2;0;2021.168762
15733720;2013/11/13 18:27;13;0.73132052;2010/09/14 10:01;14;0.417611511;11;4;2;5;20;3;0;0;0;0;0;0;0;4;6;0;1156.351204
15890515;2013/05/20 03:21;20;0.110724829;2010/11/06 16:06;6;0.662822855;17;4;2;3;4;4;0;0;0;0;0;0;0;3;2;0;925.4687384
16444365;2013/11/05 07:24;5;0.274832117;2010/12/09 03:05;9;0.128585567;15;2;2;5;20;9;0;0;0;0;0;0;0;1;2;0;1062.179919
18233648;2013/05/22 06:00;22;0.249777509;2011/06/13 15:15;13;0.635600528;11;4;2;2;7;3;0;0;0;0;0;0;0;4;6;0;708.6146181
13827233;2013/05/16 13:24;16;0.558467659;2010/03/30 17:08;30;0.70243874;15;1;1;5;16;16;0;0;0;0;0;0;0;4;2;0;1142.844248
5102945;2013/07/12 07:17;12;0.280011992;2007/08/17 08:26;17;0.351642593;2;4;2;5;17;9;0;0;0;0;0;0;0;1;2;0;2155.951979
6430010;2013/11/19 01:27;19;0.060144589;2007/12/14 13:20;14;0.527494437;15;3;1;5;2;19;0;0;0;0;0;0;0;4;2;0;2166.504861
4647642;2013/11/12 00:26;12;0.017804319;2007/05/09 09:14;9;0.365398673;2;4;2;5;6;4;0;0;0;0;0;0;0;3;2;0;2378.633472
18172854;2013/06/07 14:13;7;0.592232248;2011/05/07 12:26;7;0.481832135;1;1;1;6;18;7;0;0;0;0;0;262483.3013;0;4;4;1;762.0743171
7369779;2013/10/21 12:27;21;0.51900069;2008/05/12 15:28;12;0.605358414;9;4;1;5;16;16;0;0;0;0;0;264309.5622;0;4;2;1;1987.874363
13332022;2013/12/10 05:07;10;0.213333165;2010/01/13 02:24;13;0.066765901;5;3;1;2;16;16;0;0;0;0;0;0;0;4;5;0;1427.113229
23864811;2013/07/01 12:06;1;0.495731342;2013/02/05 16:20;5;0.652581857;17;3;2;7;16;16;0;0;0;0;0;0;0;4;2;0;145.8235185
25284393;2013/10/03 15:22;3;0.609431922;2013/07/14 08:06;14;0.328855547;17;4;3;2;22;18;0;0;0;0;0;0;0;4;2;0;81.30275463
26674816;2013/06/13 05:12;13;0.216655995;2013/06/13 03:17;13;0.136796436;5;5;1;7;16;4;0;0;0;0;0;0;0;4;2;0;0.079861111
26113596;2013/05/14 09:11;14;0.382715624;2013/05/14 04:22;14;0.182155604;15;4;2;2;13;9;0;0;0;0;0;0;0;1;2;0;0.20056713
22913759;2013/10/15 15:09;15;0.631123281;2012/11/02 13:02;2;0.542714171;12;4;1;5;8;3;0;0;0;0;0;0;0;4;3;0;347.0879861
20753736;2013/04/02 13:26;2;0.559991332;2012/03/17 07:14;17;0.301632594;5;4;1;5;16;16;0;0;0;0;0;262570.8808;0;4;2;1;381.2583565
21965187;2013/10/03 09:11;3;0.367350166;2012/06/04 04:04;4;0.169241709;2;5;1;2;7;6;0;0;0;0;0;0;0;4;2;0;486.2129977
3635352;2013/02/18 12:11;18;0.507403405;2007/04/05 12:10;5;0.492956359;4;4;2;3;14;15;0;0;0;0;0;0;0;2;2;0;2146.000822
13982901;2013/12/30 06:07;30;0.254816794;2010/02/23 11:04;23;0.460965128;17;4;1;2;23;16;0;0;0;0;0;255417.6117;0;4;2;1;1405.793646
22317056;2013/02/26 17:21;26;0.693771673;2012/07/20 10:12;20;0.425178275;11;4;2;6;18;12;0;0;0;0;0;0;0;4;2;0;221.2977662
9376092;2013/04/15 14:23;15;0.567664581;2008/10/27 12:16;27;0.510994106;12;4;2;2;20;4;0;0;0;0;0;0;0;4;3;0;1631.08838
7635035;2013/01/23 11:25;23;0.44093723;2008/04/20 11:02;20;0.460059986;17;4;2;2;22;15;0;0;0;0;0;0;0;2;3;0;1739.015671
2093506;2013/09/04 11:07;4;0.453619049;2006/08/03 15:23;3;0.640822742;13;3;1;2;8;3;0;0;0;0;0;0;0;4;2;0;2588.822222
20529776;2013/11/13 15:11;13;0.632588591;2012/02/16 08:20;16;0.319169835;15;4;1;2;23;7;0;0;0;0;0;0;0;2;2;0;636.2851852
24001809;2013/10/21 14:08;21;0.58919237;2013/01/23 14:13;23;0.592653305;2;4;2;2;2;3;0;0;0;0;0;0;0;4;2;0;270.9965394
13775593;2013/10/24 12:15;24;0.489503593;2010/01/31 18:07;31;0.754624891;11;4;1;5;16;8;0;0;0;0;0;0;0;4;6;0;1361.755405
13455680;2013/07/05 10:27;5;0.435309627;2010/02/19 15:22;19;0.609630246;11;4;2;5;9;12;0;0;0;0;0;253014.641;0;2;6;1;1231.79515
9785314;2013/06/19 14:02;19;0.582166433;2009/02/08 12:19;8;0.513056118;2;4;2;3;23;16;0;0;0;0;0;267071.7223;0;3;3;1;1592.071609
1766650;2013/10/28 15:24;28;0.608088895;2006/06/25 01:17;25;0.030168575;4;4;1;6;14;12;0;0;0;0;0;0;0;1;2;0;2682.588125
16323841;2013/08/22 05:29;22;0.188375556;2010/12/06 09:07;6;0.370078643;3;4;2;2;20;3;0;0;0;0;0;0;0;3;2;0;989.8487384
15608041;2013/09/10 12:27;10;0.518453395;2010/08/21 11:20;21;0.444393279;16;3;2;2;17;16;0;0;0;0;0;0;0;3;2;0;1116.046782
8903681;2013/05/23 15:10;23;0.618194065;2008/08/18 04:13;18;0.175751279;15;4;1;3;22;13;0;0;0;0;0;0;0;3;2;0;1739.456331
22500041;2013/04/24 09:15;24;0.364788658;2012/07/23 03:19;23;0.111888735;12;4;2;5;8;19;0;0;0;0;0;0;0;4;5;0;275.2473495
17172627;2013/12/20 18:10;20;0.74305909;2011/03/14 11:04;14;0.461152009;9;3;1;6;16;8;0;0;0;0;0;0;0;4;2;0;1012.295787
19606985;2013/08/30 14:23;30;0.567146713;2011/11/13 13:29;13;0.562114207;11;4;2;3;14;4;0;0;0;0;0;0;0;4;6;0;656.0374074
21200629;2013/04/05 10:10;5;0.409602664;2012/03/24 06:30;24;0.270641592;12;4;2;7;8;3;0;0;0;0;0;0;0;4;2;0;377.1526968
14949411;2013/02/21 03:23;21;0.108928714;2010/06/03 03:14;3;0.114993263;1;4;1;5;4;3;0;0;0;0;0;0;0;4;4;0;994.0060648
23591148;2013/07/12 10:28;12;0.436090653;2013/01/09 10:29;9;0.437032444;15;3;2;7;4;16;0;0;0;0;0;0;0;4;2;0;183.9990972
13749676;2013/11/27 01:07;27;0.046718889;2010/03/01 16:22;1;0.681851047;3;2;1;3;13;3;0;0;0;0;0;0;0;4;2;0;1366.364688
11968754;2013/08/20 08:16;20;0.322284892;2009/10/09 18:15;9;0.760411273;15;3;1;2;14;12;0;0;0;0;0;0;0;4;6;0;1410.584086
12983101;2013/12/13 14:00;13;0.583417589;2009/11/21 02:16;21;0.071948973;15;4;2;5;23;3;0;0;0;0;0;262321.1676;0;4;2;1;1483.488692
8292504;2013/10/08 17:03;8;0.71034052;2008/05/23 09:27;23;0.356355107;13;4;2;1;20;3;0;0;0;0;0;217740.7422;0;4;2;1;1964.316644
25544169;2013/05/24 07:16;24;0.302640729;2013/05/01 16:14;31;0.676561715;5;5;1;5;23;16;0;0;0;0;0;265452.0722;0;4;2;1;22.62635417
7669767;2013/06/28 16:27;28;0.685678864;2008/04/07 03:28;7;0.144384045;17;3;1;3;14;4;0;0;0;0;0;257934.7856;0;4;2;1;1908.541181
11643116;2013/02/28 05:20;28;0.19452324;2009/07/15 01:11;15;0.049114794;16;4;2;7;4;15;0;0;0;0;0;0;0;2;2;0;1324.172813
5771656;2013/01/07 17:08;7;0.702763062;2007/11/04 03:07;4;0.129902075;17;4;2;2;23;3;0;0;0;0;0;0;0;4;4;0;1891.583993
13935759;2013/10/03 18:05;3;0.753515958;2010/02/18 15:18;18;0.61221216;1;4;1;2;23;16;0;0;0;0;0;0;0;4;4;0;1323.115729
15661068;2013/02/08 17:21;8;0.693991607;2010/09/02 05:25;2;0.191028418;11;3;1;3;16;8;0;0;0;0;0;259210.6441;0;4;2;1;890.4974074
20560724;2013/07/03 09:29;3;0.354688581;2012/02/10 16:12;10;0.67481368;17;4;2;7;18;9;0;0;0;0;0;0;0;1;2;0;508.7201273
17488036;2013/09/03 09:09;3;0.368495986;2011/04/17 13:28;17;0.521988323;11;4;2;7;22;3;0;0;0;0;0;0;0;4;2;0;869.820162
2710135;2013/12/20 06:21;20;0.264724877;2006/11/01 06:23;1;0.233943089;2;4;1;6;16;16;0;0;0;0;0;248214.7181;0;4;2;1;2605.998669
5133511;2013/07/17 17:25;17;0.725561949;2007/08/25 03:16;25;0.13614786;16;3;1;5;16;8;0;0;0;0;0;220640.5153;0;4;2;1;2153.589676
5008488;2013/07/15 13:24;15;0.524948186;2007/08/08 08:06;8;0.337587089;3;4;1;5;15;8;0;0;0;0;0;0;0;4;2;0;2168.220787
3131062;2013/03/13 05:07;13;0.203289091;2007/01/05 10:15;5;0.406514635;12;4;2;3;22;3;0;0;0;0;0;263276.6377;0;4;2;1;2258.78603
6358521;2013/10/14 15:06;14;0.620876285;2008/02/21 02:16;21;0.094429385;13;4;1;5;9;16;0;0;0;0;0;0;0;4;2;0;2062.534757
3929502;2013/07/05 00:24;5;0.016691268;2007/05/07 03:01;7;0.125453231;5;4;2;7;20;4;0;0;0;0;0;255281.37;0;4;2;1;2250.890752
17592441;2013/07/22 18:14;22;0.759985186;2011/04/30 02:23;30;0.06752373;6;1;2;3;4;15;0;0;0;0;0;0;0;2;2;0;814.6605208
21979473;2013/04/03 12:18;3;0.512229489;2012/06/27 09:22;27;0.390050351;7;4;2;3;11;2;0;0;0;0;0;0;0;4;2;0;280.1222569
2593630;2013/04/11 01:24;11;0.025074341;2006/10/06 07:02;6;0.293039963;4;4;1;6;23;16;0;0;0;0;0;0;0;4;2;0;2378.765336
14360045;2013/08/19 12:21;19;0.485642195;2010/04/19 03:23;19;0.141145982;11;4;1;2;16;8;0;0;0;0;0;0;0;4;6;0;1218.373657
23271659;2013/08/12 18:20;12;0.736141268;2012/11/23 16:23;23;0.682774253;8;5;3;6;22;18;0;0;0;0;0;218777.3759;0;4;4;1;262.0811458
8555679;2013/01/30 07:17;30;0.303303518;2008/09/02 17:23;2;0.692239586;16;4;2;5;23;16;0;0;0;0;0;0;0;3;2;0;1610.579225
24433863;2013/01/15 07:07;15;0.296313435;2013/01/15 07:07;15;0.296313435;4;4;2;7;18;4;0;0;0;0;0;240232.67;0;4;2;1;0
21470603;2013/09/04 02:12;4;0.091924846;2012/04/22 03:08;22;0.119730537;12;3;1;6;16;8;0;0;0;0;0;0;0;2;3;0;499.9610764
4283162;2013/11/27 10:18;27;0.40405479;2007/05/03 13:02;3;0.542712741;9;4;2;2;18;16;0;0;0;0;0;0;0;4;2;0;2399.88588
10827418;2013/08/19 19:04;19;0.788614028;2009/04/21 16:10;21;0.659642057;13;4;2;3;17;9;0;0;0;0;0;0;0;1;2;0;1581.12103
4153174;2013/08/05 19:13;5;0.78252889;2007/04/23 01:11;23;0.033821176;17;4;2;5;18;4;0;0;0;0;0;0;0;4;2;0;2296.751296
10790022;2013/07/25 19:09;25;0.785344166;2009/04/19 16:24;19;0.65001729;4;4;1;3;14;16;0;0;0;0;0;249536.7715;0;4;2;1;1558.114641
24797211;2013/12/18 08:22;18;0.318148775;2013/05/01 02:25;1;0.100472294;12;3;2;3;20;9;0;0;0;0;0;0;0;1;5;0;231.2477894
22625370;2013/07/22 02:25;22;0.100590776;2012/09/21 17:26;21;0.72663028;5;4;1;3;14;12;0;0;0;0;0;0;0;1;2;0;303.3741667
9351847;2013/09/20 14:29;20;0.563449087;2008/11/18 11:07;18;0.463159098;7;1;1;4;16;8;0;0;0;0;0;0;0;4;2;0;1767.140498
21021708;2013/08/20 16:27;20;0.647843036;2012/04/19 18:12;19;0.741390975;15;4;2;3;18;16;0;0;0;0;0;0;0;4;6;0;487.926875
3358509;2013/04/15 07:28;15;0.31119236;2007/02/25 12:20;25;0.486255209;2;4;1;5;16;8;0;0;0;0;0;0;0;4;2;0;2240.797164
6767837;2013/04/19 08:16;19;0.344731445;2008/02/20 04:02;20;0.165395739;11;4;1;2;7;4;0;0;0;0;0;0;0;4;2;0;1885.176563
8378991;2013/10/07 16:11;7;0.674262839;2008/06/06 02:17;6;0.071392966;15;4;1;7;23;4;0;0;0;0;0;0;0;4;6;0;1949.579074
23802341;2013/07/04 10:07;4;0.421197278;2013/01/27 13:01;27;0.542410448;17;4;1;5;1;12;0;0;0;0;0;0;0;2;3;0;157.879456
3646987;2013/03/13 11:28;13;0.439073695;2007/04/06 13:15;6;0.552375636;3;3;2;6;8;3;0;0;0;0;0;0;0;4;2;0;2167.92559
19863685;2013/10/11 03:22;11;0.140293566;2011/11/17 07:19;17;0.278125538;13;4;1;2;22;16;0;0;0;0;0;0;0;4;2;0;693.835081
2575199;2013/02/11 06:00;11;0.250329993;2007/01/09 03:20;9;0.139232614;12;4;1;7;14;7;0;0;0;0;0;0;0;4;5;0;2225.1111
20029462;2013/11/08 18:04;8;0.74746372;2012/01/24 02:12;24;0.091346482;2;4;2;1;21;4;0;0;0;0;0;257110.378;0;4;3;1;654.6610301
26445713;2013/08/23 18:05;23;0.746512879;2013/08/20 05:14;20;0.218181976;15;3;2;6;14;12;0;0;0;0;0;0;0;1;2;0;3.535300926
21608213;2013/08/05 03:20;5;0.138654949;2012/06/04 15:10;4;0.618284334;5;4;1;2;19;7;0;0;0;0;0;0;0;4;4;0;426.5069444
16713502;2013/05/14 16:26;14;0.684755299;2010/11/30 10:15;30;0.406272493;6;4;2;5;4;16;0;0;0;0;0;0;0;4;2;0;896.2576505
22226784;2013/07/04 10:15;4;0.406385831;2012/07/26 05:02;26;0.207240162;9;4;2;4;20;3;0;0;0;0;0;242348.2256;0;3;2;1;343.2171991
4212403;2013/07/18 12:29;18;0.520444801;2007/05/01 13:21;31;0.526748278;7;4;2;7;18;4;0;0;0;0;0;0;0;4;2;0;2269.963854
14270525;2013/03/15 08:29;15;0.3537508;2010/05/15 07:24;15;0.308496663;6;4;2;7;22;12;0;0;0;0;0;221267.8125;0;2;2;1;1035.045255
3572335;2013/07/26 09:22;26;0.359754411;2007/04/11 11:19;11;0.445087495;3;2;1;3;16;16;0;0;0;0;0;219372.282;0;4;2;1;2297.918738
24941971;2013/01/29 17:02;29;0.709808768;2013/01/29 17:02;29;0.709808768;15;3;1;3;23;16;0;0;0;0;0;0;0;4;6;0;0
17221663;2013/04/25 16:12;25;0.658371125;2011/03/09 04:26;9;0.185028692;11;3;2;2;21;13;0;0;0;0;0;0;0;4;6;0;778.4900116
20901635;2013/04/05 02:07;5;0.087988093;2012/02/22 07:28;22;0.272292668;5;5;2;3;6;16;0;0;0;0;0;0;0;4;2;0;407.7772222
9078945;2013/04/29 03:22;29;0.109427852;2008/09/06 02:22;6;0.068120704;5;3;1;3;23;16;0;0;0;0;0;0;0;4;2;0;1696.041887
9776915;2013/11/18 09:09;18;0.381462485;2008/12/18 18:04;18;0.752506695;4;4;1;6;23;16;0;0;0;0;0;0;0;4;2;0;1795.628414
24069569;2013/07/03 02:09;3;0.089459869;2013/02/24 02:04;24;0.080562958;15;4;2;3;23;16;0;0;0;0;0;0;0;4;6;0;129.003588
23273127;2013/10/18 18:03;18;0.747628578;2012/11/13 14:12;13;0.575299443;5;4;3;2;22;18;0;0;0;0;0;0;0;4;5;0;339.1604051
4843751;2013/11/13 12:24;13;0.483021229;2007/06/17 10:14;17;0.426370561;15;4;2;6;13;9;0;0;0;0;0;0;0;1;6;0;2341.090567
3885135;2013/06/19 17:05;19;0.705074509;2007/04/11 13:28;11;0.561032959;4;2;2;3;23;16;0;0;0;0;0;267374.7789;0;4;2;1;2261.150822
11065345;2013/01/24 12:14;24;0.490364665;2009/05/05 14:13;5;0.574311644;11;4;2;5;4;15;0;0;0;0;0;0;0;2;2;0;1359.917442
2727885;2013/05/16 08:14;16;0.323443619;2006/12/30 07:05;30;0.288383368;12;4;1;3;16;7;0;0;0;0;0;0;0;4;2;0;2329.047894
