Trade,UpdateTime,UpdatedDay,UpdatedTime,TradeTime,TradedDay,TradedTime,Desk,CapturedBy,TradeStatus,TraderId,Instrument,Reason,Nominal,FloatRef,LastResetDate,LastResetRate,Theta,Loss,Unexplained,EventTypeCategoryLevel1,BusinessLineLevel1,LossIndicator,exposure
6156138,29/10/2013 03:10,29,0.118226926,28/01/2008 12:26,28,0.518269205,4,4,2,6,19,12,0,0,0,0,0,0,0,3,2,1,2100.613854
14097025,03/01/2013 02:17,3,0.094937618,24/03/2010 08:07,24,0.337933111,8,3,1,2,3,1,0,0,0,0,0,0,0,1,2,1,1015.756875
16629161,25/03/2013 12:12,25,0.508490412,17/01/2011 01:09,17,0.048257512,6,3,2,2,15,12,0,0,0,0,0,246360.959,0,3,2,1,798.4602431
13135321,15/11/2013 19:27,15,0.772622977,08/01/2010 04:15,8,0.156349043,4,4,2,7,6,5,0,0,0,0,0,9029284.249,0,3,5,1,1407.633519
7883090,16/08/2013 11:16,16,0.446886329,04/06/2008 04:16,4,0.155277049,9,4,2,5,4,4,0,0,0,0,0,256915.2065,0,3,2,1,1899.291725
9936864,28/05/2013 03:05,28,0.121660903,20/02/2009 15:26,20,0.643402628,7,4,2,2,15,12,0,0,0,0,0,0,0,3,2,1,1557.485208
23742040,21/06/2013 19:06,21,0.78783787,28/01/2013 13:18,28,0.529017678,8,4,2,3,21,12,0,0,0,0,0,251137.5507,0,3,2,1,144.2418519
3377683,14/01/2013 13:14,14,0.551043287,17/03/2007 16:10,17,0.65970699,7,3,1,3,20,3,0,0,0,0,0,0,0,3,5,1,2129.878113
20719280,04/12/2013 17:12,4,0.716628816,10/03/2012 04:11,10,0.159228912,3,4,2,3,18,3,0,0,0,0,0,0,0,3,2,1,634.5421991
19047612,20/06/2013 12:09,20,0.506574769,20/08/2011 13:19,20,0.55494124,1,3,3,5,20,4,0,0,0,0,0,0,0,2,2,1,669.9516319
15299416,28/11/2013 04:07,28,0.171675774,21/07/2010 07:21,21,0.276866729,8,3,2,5,18,3,0,0,0,0,0,0,0,3,6,1,1225.865208
2563030,08/11/2013 14:03,8,0.581041278,13/09/2006 15:08,13,0.630627349,4,4,2,3,7,12,0,0,0,0,0,0,0,1,2,1,2612.955
20759635,23/08/2013 17:15,23,0.698192275,26/02/2012 18:16,26,0.738659184,10,4,1,5,12,9,0,0,0,0,0,0,0,1,4,1,543.9576852
21945603,31/12/2013 15:17,31,0.636778753,03/06/2012 13:18,3,0.529028455,9,4,2,3,20,9,0,0,0,0,0,0,0,1,2,1,576.0825231
4119939,19/08/2013 04:06,19,0.171167168,21/05/2007 03:30,21,0.145557656,4,4,2,7,15,12,0,0,0,0,0,264627.2385,0,3,2,1,2282.025058
18992761,13/05/2013 14:05,13,0.586983553,09/08/2011 12:01,9,0.501029718,7,1,2,4,4,4,0,0,0,0,0,0,0,3,3,1,643.0859491
3747857,16/05/2013 03:04,16,0.127990495,30/03/2007 16:09,30,0.660717008,4,3,1,3,12,9,0,0,0,0,0,0,0,1,2,1,2238.454769
22051912,03/06/2013 14:18,3,0.57071431,14/06/2012 00:12,14,0.008220779,2,4,2,7,19,10,0,0,0,0,0,0,0,1,2,1,354.5875
15552010,14/10/2013 08:03,14,0.335732922,01/08/2010 15:02,1,0.623910457,6,1,1,3,20,9,0,0,0,0,0,0,0,1,6,1,1169.709039
15812114,14/01/2013 14:25,14,0.565933512,16/10/2010 14:06,16,0.587308255,4,4,2,3,8,4,0,0,0,0,0,0,0,3,5,1,821.0130324
7259486,03/10/2013 17:08,3,0.713713106,27/02/2008 17:11,27,0.700838139,1,4,1,7,17,3,0,0,0,0,0,0,0,3,3,1,2044.997951
12528152,05/09/2013 09:16,5,0.364213623,02/12/2009 01:23,2,0.057440756,6,4,1,5,12,9,0,0,0,0,0,0,0,1,2,1,1373.3286
14217924,05/03/2013 06:27,5,0.231127919,10/05/2010 03:09,10,0.118763673,7,3,2,2,8,12,0,0,0,0,0,0,0,3,3,1,1030.137616
5476006,18/04/2013 13:13,18,0.550810659,27/07/2007 08:09,27,0.339301768,4,4,2,5,18,3,0,0,0,0,0,0,0,3,2,1,2092.210949
7881544,18/07/2013 02:22,18,0.098534811,03/06/2008 19:20,3,0.777807391,3,4,2,6,15,12,0,0,0,0,0,254764.3959,0,3,2,1,1870.293102
4501917,03/09/2013 09:09,3,0.381558622,28/05/2007 14:29,28,0.603450965,1,3,1,5,12,9,0,0,0,0,0,252261.8111,0,1,3,1,2289.778067
4978639,03/12/2013 16:18,3,0.679365992,12/06/2007 10:15,12,0.406224266,1,4,2,6,16,9,0,0,0,0,0,211608.5484,0,2,2,1,2366.252257
7830267,04/10/2013 18:26,4,0.768236994,09/06/2008 07:16,9,0.302566843,7,4,2,3,18,3,0,0,0,0,0,0,0,3,5,1,1943.465255
5797810,30/07/2013 17:17,30,0.719879279,14/10/2007 05:07,14,0.203164195,10,4,2,2,11,3,0,0,0,0,0,252022.4398,0,3,3,1,2116.506887
26233687,28/10/2013 13:23,28,0.557841774,09/10/2013 16:23,9,0.650648479,6,3,2,7,20,14,0,0,0,0,0,0,0,3,2,1,18.87516204
14424434,13/03/2013 11:05,13,0.461495346,29/04/2010 10:30,29,0.437336911,8,4,2,5,4,4,0,0,0,0,0,0,0,3,2,1,1049.024456
929869,22/04/2013 05:27,22,0.226901097,30/03/2006 10:15,30,0.406078713,3,4,2,3,20,9,0,0,0,0,0,259579.7089,0,1,2,1,2579.800012
1949260,22/10/2013 09:14,22,0.365076365,13/07/2006 02:28,13,0.064084538,4,4,2,2,4,4,0,0,0,0,0,0,0,3,2,1,2658.281944
26103664,11/09/2013 09:03,11,0.373096961,28/07/2013 01:28,28,0.060943567,5,3,2,2,20,14,0,0,0,0,0,0,0,3,2,1,45.31599537
25045729,11/04/2013 09:05,11,0.378736644,11/04/2013 09:05,11,0.378736644,10,4,1,3,5,3,0,0,0,0,0,0,0,3,3,1,0
21047482,14/01/2013 19:28,14,0.771888739,15/03/2012 17:01,15,0.708824147,4,5,2,7,18,3,0,0,0,0,0,0,0,3,4,1,305.1022106
11613531,19/02/2013 10:08,19,0.411040654,11/07/2009 04:01,11,0.16565398,10,4,2,5,5,4,0,0,0,0,0,244783.6041,0,3,4,1,1319.254618
10936407,27/03/2013 04:30,27,0.145983387,25/04/2009 18:07,25,0.754707166,8,4,2,3,15,12,0,0,0,0,0,0,0,3,6,1,1431.432639
4381554,04/07/2013 17:07,4,0.713345086,19/05/2007 12:17,19,0.488305837,8,4,2,7,18,3,0,0,0,0,0,0,0,3,6,1,2238.201424
20435322,14/03/2013 17:11,14,0.700826142,25/02/2012 02:23,25,0.099019604,6,4,1,5,21,6,0,0,0,0,0,0,0,3,2,1,383.6165046
6028703,19/09/2013 13:08,19,0.54716854,16/01/2008 11:02,16,0.456863572,6,4,2,3,15,12,0,0,0,0,0,240607.1863,0,3,6,1,2073.087477
3110822,03/01/2013 04:03,3,0.168631776,03/01/2007 08:01,3,0.334359766,5,4,2,3,12,9,0,0,0,0,0,0,0,1,2,1,2191.834502
13949814,23/05/2013 12:25,23,0.482556857,11/03/2010 08:13,11,0.32454615,8,4,2,2,21,12,0,0,0,0,0,0,0,1,6,1,1169.174838
2878305,17/07/2013 05:02,17,0.209994186,15/01/2007 01:04,15,0.044791192,10,4,2,5,20,3,0,0,0,0,0,0,0,3,2,1,2375.165197
15123047,02/01/2013 01:27,2,0.060699836,28/06/2010 10:24,28,0.399782266,4,3,2,7,18,3,0,0,0,0,0,0,0,3,4,1,918.6271412
2157025,31/07/2013 15:08,31,0.630655212,15/08/2006 09:01,15,0.375967151,10,4,2,2,15,12,0,0,0,0,0,0,0,3,2,1,2542.254688
7245256,26/02/2013 07:25,26,0.309353352,11/04/2008 19:13,11,0.782964793,2,4,2,6,20,12,0,0,0,0,0,0,0,4,2,1,1781.508333
13092549,16/05/2013 17:28,16,0.688555631,08/01/2010 17:04,8,0.710849133,8,3,2,1,18,3,0,0,0,0,0,265781.9884,0,3,6,1,1224.016736
15489193,20/08/2013 18:28,20,0.730316511,02/09/2010 16:15,2,0.676774999,7,4,1,1,12,9,0,0,0,0,0,0,0,1,3,1,1083.092292
13134918,07/10/2013 15:08,7,0.619246058,17/11/2009 15:00,17,0.624822745,1,3,1,3,12,9,0,0,0,0,0,0,0,1,3,1,1420.005579
10173911,29/07/2013 07:02,29,0.292743373,03/03/2009 15:16,3,0.614093831,5,4,1,5,7,4,0,0,0,0,0,0,0,3,2,1,1608.657049
19694411,09/04/2013 03:05,9,0.128367192,15/10/2011 10:13,15,0.42550907,1,3,2,2,18,3,0,0,0,0,0,267078.9315,0,3,2,1,541.7026968
24066246,30/01/2013 17:23,30,0.692035801,09/01/2013 08:17,9,0.321523443,4,4,2,2,15,12,0,0,0,0,0,0,0,3,2,1,21.37949074
20818571,29/01/2013 14:07,29,0.58826262,06/03/2012 18:06,6,0.745580328,4,4,2,2,15,12,0,0,0,0,0,0,0,3,2,1,328.8338426
16225626,30/04/2013 04:18,30,0.154189067,19/12/2010 02:25,19,0.066179583,6,4,2,2,8,12,0,0,0,0,0,264015.1744,0,3,2,1,863.078287
1490817,26/08/2013 08:21,26,0.318481325,08/06/2006 14:20,8,0.56922646,1,4,2,6,18,3,0,0,0,0,0,0,0,4,2,1,2635.750741
19417549,02/01/2013 01:22,2,0.026555763,01/10/2011 14:04,31,0.586396027,4,4,2,3,12,9,0,0,0,0,0,0,0,1,2,1,458.470706
22294488,20/03/2013 02:10,20,0.076093725,18/07/2012 16:12,18,0.658243077,4,4,1,3,12,9,0,0,0,0,0,0,0,1,4,1,244.4154861
7868048,13/11/2013 01:24,13,0.024679006,19/04/2008 11:22,19,0.473429258,5,4,2,2,4,4,0,0,0,0,0,0,0,3,2,1,2033.584861
11605404,11/11/2013 15:01,11,0.624152439,09/06/2009 16:18,9,0.679276878,4,3,1,2,2,3,0,0,0,0,0,0,0,3,2,1,1615.946562
13400061,20/09/2013 17:08,20,0.714156677,15/02/2010 11:16,15,0.447498986,6,4,2,2,4,4,0,0,0,0,0,0,0,3,6,1,1313.244433
3030479,09/05/2013 00:19,9,0.013167671,28/12/2006 11:11,28,0.466230265,7,2,2,5,12,9,0,0,0,0,0,0,0,1,2,1,2323.546991
22539428,15/07/2013 15:11,15,0.617045011,15/09/2012 00:25,15,0.01721384,6,4,2,5,18,3,0,0,0,0,0,9030209.278,0,3,6,1,303.6154398
7026488,25/09/2013 05:19,25,0.195202768,30/03/2008 16:23,30,0.65082262,4,4,1,3,12,4,0,0,0,0,0,9028467.484,0,3,2,1,2004.538831
10146522,12/08/2013 15:25,12,0.607353611,28/02/2009 16:09,28,0.660649544,4,1,1,2,20,10,0,0,0,0,0,0,0,3,1,1,1625.969502
630242,13/08/2013 11:21,13,0.443885662,21/02/2006 05:13,21,0.217519388,6,3,2,5,6,5,0,0,0,0,0,0,0,3,2,1,2730.255532
10359091,22/03/2013 19:04,22,0.788567881,11/03/2009 17:27,11,0.72728226,6,3,1,2,20,9,0,0,0,0,0,0,0,1,4,1,1472.067488
26567065,22/03/2013 18:20,22,0.764102494,15/03/2013 11:20,15,0.444689142,7,4,2,6,15,12,0,0,0,0,0,245049.1491,0,3,5,1,7.291631944
7817469,24/05/2013 00:29,24,0.020386721,03/06/2008 16:04,3,0.669274104,10,4,2,5,18,3,0,0,0,0,0,0,0,3,2,1,1815.350764
7287486,13/11/2013 03:22,13,0.140210816,09/05/2008 09:20,9,0.36109839,8,4,1,3,20,9,0,0,0,0,0,251657.9585,0,1,6,1,2013.751447
24197669,20/12/2013 08:29,20,0.312873139,14/03/2013 03:20,14,0.139120865,6,4,2,4,18,3,0,0,0,0,0,0,0,3,6,1,281.2146759
10297341,20/09/2013 07:13,20,0.282366512,15/03/2009 03:18,15,0.112670875,6,1,1,6,3,1,0,0,0,0,0,0,0,1,4,1,1650.163299
26762660,18/09/2013 17:04,18,0.705638231,18/09/2013 00:30,18,0.020821992,1,1,2,2,20,3,0,0,0,0,0,0,0,4,2,1,0.690347222
10853995,18/07/2013 03:25,18,0.142261451,12/05/2009 12:05,12,0.503440195,5,4,2,2,4,4,0,0,0,0,0,0,0,3,2,1,1527.638958
4818008,02/01/2013 02:13,2,0.073978373,15/07/2007 17:19,15,0.721305125,10,4,2,4,20,9,0,0,0,0,0,0,0,2,2,1,1997.370937
3858185,05/08/2013 05:13,5,0.199538837,24/04/2007 08:17,24,0.321766547,8,4,2,6,4,4,0,0,0,0,0,0,0,3,6,1,2294.872211
21418412,16/10/2013 11:09,16,0.451972694,02/05/2012 14:01,2,0.584195632,10,4,2,5,14,12,0,0,0,0,0,0,0,1,3,1,531.8804977
17567328,25/09/2013 03:12,25,0.116953827,15/04/2011 19:27,15,0.772653373,9,5,2,5,20,9,0,0,0,0,0,0,0,1,2,1,893.3229398
9785314,19/06/2013 14:02,19,0.582166433,08/02/2009 12:19,8,0.513056118,1,4,2,3,21,12,0,0,0,0,0,267071.7223,0,3,3,1,1592.071609
11796808,17/07/2013 15:19,17,0.611763262,11/07/2009 09:25,11,0.392600672,6,4,2,5,4,4,0,0,0,0,0,0,0,3,4,1,1467.245637
24004196,18/07/2013 01:18,18,0.029032731,01/03/2013 18:14,29,0.759955471,4,4,2,3,6,5,0,0,0,0,0,248833.6005,0,3,4,1,138.2943519
4334973,04/12/2013 16:09,4,0.672868077,05/05/2007 17:30,5,0.687809123,7,2,1,6,21,6,0,0,0,0,0,0,0,3,3,1,2404.943484
18810529,14/05/2013 04:28,14,0.186340082,26/07/2011 11:02,26,0.459812073,4,4,2,5,18,3,0,0,0,0,0,258622.2703,0,3,2,1,657.7265278
5830305,05/08/2013 05:09,5,0.202074941,23/12/2007 10:06,23,0.420873644,2,4,2,1,18,3,0,0,0,0,0,0,0,3,2,1,2051.793727
4182842,14/10/2013 16:29,14,0.646403246,24/03/2007 10:18,24,0.429405583,8,1,2,1,4,4,0,0,0,0,0,0,0,3,2,1,2396.257523
15419743,26/11/2013 09:08,26,0.369554346,31/07/2010 03:13,31,0.115705337,4,4,2,7,18,3,0,0,0,0,0,252808.1641,0,3,5,1,1214.246366
20009696,30/05/2013 02:02,30,0.084907393,07/12/2011 15:22,7,0.640268526,2,4,2,5,20,4,0,0,0,0,0,0,0,4,2,1,539.4446181
26153560,26/07/2013 05:23,26,0.19247729,21/07/2013 19:28,21,0.772290515,4,4,1,6,12,9,0,0,0,0,0,263794.2596,0,1,4,1,4.413240741
22168850,30/07/2013 05:23,30,0.19265207,26/07/2012 11:15,26,0.448225281,5,1,2,5,15,12,0,0,0,0,0,243517.9312,0,3,2,1,368.7555324
17204266,30/12/2013 09:06,30,0.371134309,22/02/2011 15:15,22,0.614894783,7,2,2,1,15,12,0,0,0,0,0,212127.8009,0,3,2,1,1041.743738
10913664,23/05/2013 17:29,23,0.687987521,24/04/2009 07:20,24,0.305807732,3,4,1,3,12,9,0,0,0,0,0,0,0,1,2,1,1490.42287
26535368,01/11/2013 13:16,1,0.530268423,30/10/2013 02:13,30,0.074090546,7,3,2,3,21,12,0,0,0,0,0,0,0,3,2,1,2.460486111
12109163,13/11/2013 18:18,13,0.762286606,28/08/2009 03:04,28,0.122245274,4,4,2,5,15,12,0,0,0,0,0,0,0,3,2,1,1538.634907
24578920,03/04/2013 13:27,3,0.523211825,03/04/2013 09:10,3,0.381699634,4,3,2,3,15,12,0,0,0,0,0,0,0,3,2,1,0.178530093
26454877,10/09/2013 06:22,10,0.265614835,13/08/2013 09:18,13,0.387394643,4,4,1,5,21,6,0,0,0,0,0,242743.2917,0,3,2,1,27.87800926
8584012,30/10/2013 01:17,30,0.030009313,15/07/2008 13:19,15,0.55485176,1,3,1,3,12,4,0,0,0,0,0,219307.5793,0,3,2,1,1932.49875
17268755,31/07/2013 08:29,31,0.313292905,19/03/2011 01:12,19,0.033273983,6,1,2,3,4,12,0,0,0,0,0,0,0,1,6,1,865.3035185
15899865,08/08/2013 11:03,8,0.456042877,19/10/2010 14:11,19,0.590642371,1,4,2,5,20,3,0,0,0,0,0,0,0,4,2,1,1023.869329
22472094,06/11/2013 10:23,6,0.4009065,22/07/2012 10:10,22,0.409643329,6,1,2,6,21,4,0,0,0,0,0,0,0,3,2,1,472.0091551
378334,16/10/2013 06:30,16,0.270512904,09/01/2006 01:04,9,0.044328332,3,3,1,6,21,6,0,0,0,0,0,251798.7598,0,3,2,1,2837.226597
14166160,25/11/2013 12:28,25,0.480234303,06/04/2010 07:15,6,0.3021834,7,4,1,2,17,3,0,0,0,0,0,0,0,3,2,1,1329.217581
16779994,10/10/2013 01:09,10,0.047755468,19/01/2011 18:07,19,0.755141273,10,4,2,3,18,3,0,0,0,0,0,253391.688,0,3,3,1,994.2929398
10500560,06/02/2013 00:29,6,0.01994993,26/03/2009 07:16,26,0.280296022,8,3,2,7,18,3,0,0,0,0,0,211620.2683,0,3,6,1,1412.717292
6760238,23/09/2013 10:28,23,0.397519088,05/02/2008 07:14,5,0.30156865,8,4,2,7,4,4,0,0,0,0,0,0,0,3,2,1,2057.134838
12374182,27/11/2013 06:02,27,0.251460576,16/10/2009 04:12,16,0.174851777,3,5,2,6,4,12,0,0,0,0,0,0,0,1,2,1,1503.076308
5417634,06/12/2013 09:14,6,0.384678272,15/07/2007 14:03,15,0.581270215,7,2,2,2,15,12,0,0,0,0,0,0,0,3,2,1,2335.799329
18111043,25/01/2013 06:22,25,0.234983845,06/06/2011 12:05,6,0.503191182,9,3,2,2,20,9,0,0,0,0,0,0,0,1,2,1,598.761794
3569328,19/06/2013 19:08,19,0.78600341,15/03/2007 18:01,15,0.749477922,3,4,1,2,12,9,0,0,0,0,0,0,0,1,2,1,2288.046458
8958306,27/09/2013 04:26,27,0.14848631,21/09/2008 14:11,21,0.590919461,4,4,1,7,12,9,0,0,0,0,0,0,0,1,5,1,1831.593819
19478857,21/11/2013 12:20,21,0.486322742,18/11/2011 16:28,18,0.686088354,2,3,1,2,13,3,0,0,0,0,0,220522.2893,0,3,2,1,733.827963
2455682,07/10/2013 18:04,7,0.752722358,19/09/2006 19:19,19,0.778333453,4,4,2,6,20,14,0,0,0,0,0,0,0,3,2,1,2574.947836
19972287,27/02/2013 13:17,27,0.553657647,14/01/2012 06:21,14,0.235695044,6,4,2,6,4,4,0,0,0,0,0,0,0,3,6,1,410.2887963
16070391,05/11/2013 12:02,5,0.498389758,28/10/2010 01:10,28,0.048677751,4,4,1,3,21,6,0,0,0,0,0,0,0,3,2,1,1104.452928
24336945,22/04/2013 16:16,22,0.655399094,16/03/2013 10:30,16,0.396060733,2,4,2,3,20,3,0,0,0,0,0,0,0,4,2,1,37.24020833
25351900,20/11/2013 12:26,20,0.482143347,26/06/2013 18:11,26,0.757474335,2,3,2,6,20,9,0,0,0,0,0,0,0,2,2,1,146.7604514
17019941,30/08/2013 04:26,30,0.148688623,12/03/2011 17:11,12,0.715929339,2,2,1,3,11,3,0,0,0,0,0,251307.5868,0,4,2,1,901.4687847
8555679,30/04/2013 07:17,30,0.303303518,02/09/2008 17:23,2,0.692239586,9,4,2,5,21,12,0,0,0,0,0,0,0,3,2,1,1700.579225
14653951,25/09/2013 08:21,25,0.318546601,14/05/2010 12:13,14,0.490639984,10,4,2,3,21,12,0,0,0,0,0,0,0,3,3,1,1229.838762
23139951,22/05/2013 04:04,22,0.163591456,22/11/2012 17:07,22,0.71285845,4,4,2,6,15,12,0,0,0,0,0,220800.8995,0,3,2,1,180.4562153
3223793,19/08/2013 14:10,19,0.576423363,01/03/2007 03:30,29,0.145806166,4,4,1,3,21,6,0,0,0,0,0,0,0,3,5,1,2363.444456
15276699,23/09/2013 15:07,23,0.629651245,29/07/2010 15:17,29,0.636725467,6,3,2,2,18,3,0,0,0,0,0,0,0,3,6,1,1151.993183
5575697,06/03/2013 06:02,6,0.251734052,08/08/2007 02:26,8,0.10172516,9,4,2,7,15,12,0,0,0,0,0,0,0,3,2,1,2037.150012
9818761,10/01/2013 10:05,10,0.413433396,06/01/2009 16:02,6,0.667864287,7,4,2,3,19,12,0,0,0,0,0,0,0,3,4,1,1464.75213
10049237,13/02/2013 12:07,13,0.495193168,01/02/2009 14:02,1,0.584456999,10,4,2,6,6,5,0,0,0,0,0,0,0,3,2,1,1472.919931
2221772,19/08/2013 12:08,19,0.505532345,12/10/2006 08:19,12,0.32008883,10,4,2,2,4,4,0,0,0,0,0,252629.7972,0,3,2,1,2503.159005
25139623,31/10/2013 07:21,31,0.306566846,09/06/2013 16:05,9,0.670202958,2,1,2,6,4,4,0,0,0,0,0,0,0,4,2,1,143.6363542
18120770,04/12/2013 16:25,4,0.683723841,08/05/2011 14:13,8,0.592702226,1,5,1,6,11,3,0,0,0,0,0,0,0,4,3,1,941.0916319
15381101,29/07/2013 11:21,29,0.473087322,28/07/2010 08:03,28,0.335413332,9,3,1,5,20,3,0,0,0,0,0,0,0,3,2,1,1097.137674
11939257,07/03/2013 16:15,7,0.65644601,14/08/2009 01:24,14,0.058529827,7,1,2,7,4,4,0,0,0,0,0,0,0,3,3,1,1301.61875
11394052,12/07/2013 11:26,12,0.440545008,19/06/2009 13:12,19,0.533111871,7,4,1,1,20,9,0,0,0,0,0,0,0,1,2,1,1483.926435
12730921,28/02/2013 17:11,28,0.700951721,28/11/2009 05:03,28,0.210197894,4,5,2,2,15,12,0,0,0,0,0,253129.1973,0,3,2,1,1188.50559
11939257,07/06/2013 16:15,7,0.65644601,14/08/2009 01:24,14,0.058529827,7,1,2,7,4,4,0,0,0,0,0,0,0,3,3,1,1393.61875
6125829,26/04/2013 05:25,26,0.225619848,03/12/2007 16:19,3,0.65366278,5,4,1,2,12,9,0,0,0,0,0,0,0,1,2,1,1970.545718
18357282,05/02/2013 18:29,5,0.770416558,09/07/2011 09:14,9,0.365579999,6,1,2,5,15,12,0,0,0,0,0,0,0,3,6,1,577.3853935
